PLOTID,Geo id,Area ha,Country,system:index,EUFO 2020,GLAD Primary,TMF undist,JAXA FNF 2020,GFC TC 2020,GLAD LULC 2020,ESA TC 2020,TMF disturbed,RADD alerts,TMF plant,Oil palm Descals,Oil palm FDaP,Cocoa ETH,WDPA
4476,c15aa176540a8b1c451012c475d616e7f5536127ba88a18f858f35bd470b0e9c,6.5,CIV,00000000000000000ef6,92,0,37,100,89,97,100,56,-,0,0,0,1,-
4477,c36e6e4ca0c293c42c42f86c75d374590fa2b03d099f41ada3bf512eb147bb11,6.5,CIV,00000000000000000864,100,0,89,100,100,100,100,11,-,0,0,0,29,-
4478,16c53dcbbcb3fb086dcf2139d18d8915076adb90e460acd99a355d8ae7cb20ee,6.5,CIV,00000000000000000d05,58,0,11,100,48,100,100,81,-,0,0,0,71,-
4479,f11db2b7b19eca5d560b38a8dc2377d6fcaaa93a4dc893a3c73709ca8c4d6363,6.5,CIV,000000000000000005bc,94,0,12,100,82,100,100,78,-,0,0,0,8,-
4480,c28974219e12ec545a86df29ddc696cb2bd410c99f45120d42806b8943ef3cab,6.5,CIV,00000000000000000c20,67,0,21,100,65,96,100,73,-,0,0,0,77,-
4481,6b0475ca0f042f2742b21b18d6073da1385424cd8e7fd7d4140bfce9c4274567,6.5,CIV,00000000000000000f5b,81,0,39,100,83,99,100,55,-,0,0,0,55,-
4482,e08546cd8466083485351b1e0af97a8feebb89dfc535b951d26446e5e5482ebf,6.5,CIV,000000000000000002e2,95,0,39,100,53,85,98,59,-,0,0,0,58,-
4483,efc1a9d71350ea75b94c06e8953c777440124ecf223fdaba74f5cd31bef81792,6.5,CIV,0000000000000000034b,100,0,100,100,100,100,100,0,-,0,0,0,1,-
4484,25862f49914676ad5d98e8916ff43da85b138312d77f91cbc7393006cea0a0be,6.5,CIV,00000000000000000f8c,95,0,17,100,64,100,96,78,-,0,0,0,72,-
4485,ef1fcd826a4434a7f0dda105156311f0ec665507e9c902747f61a29058a94390,6.5,CIV,0000000000000000044f,46,0,5,100,69,74,100,53,-,0,0,0,69,-
4486,19ab84ce71ec3a19eee919822de9d4573859044c3bdb22d45d70c6d37e666ccd,6.5,CIV,00000000000000000af3,64,0,31,100,58,93,100,67,-,0,0,0,88,-
4487,2109bf4ac337ef8a39b82ff7a86b1311ff1441182d6aa79d2b64ebb280aee26d,6.5,CIV,00000000000000000dcc,100,0,29,100,64,90,96,68,-,0,0,0,35,-
4488,73df0e9230f13cac052dbf3ee0013da783308d614b46402ee991d50e19862797,6.5,CIV,00000000000000000e94,60,0,32,100,63,98,99,67,-,0,0,0,94,-
4489,71b1e3f2e5dc4a2637168d4092236e3dfc862f909ada5172c08a5d06d209bbc4,6.5,CIV,000000000000000010c5,49,0,34,100,54,96,100,62,-,0,0,0,94,-
4490,eddb1e784c6d65b3290792fbe12393126abca3eb56cd3f4971ec17422177a3c4,6.5,CIV,00000000000000000874,76,0,14,100,68,97,95,71,-,0,0,0,5,-
4491,dd3d1be5e51f81c62bf1d35ba23eef3ef6dae7cc5cf7344976a2ac1b839f2a2d,6.5,CIV,00000000000000000abd,87,0,10,100,84,100,100,79,-,0,0,0,13,True
4492,092b90e78d6b64d355d33e7e576996ffa2bdf76db0a9c1debcfc38794688140d,6.5,CIV,00000000000000001012,97,0,34,98,54,100,99,58,-,0,0,0,1,-
4493,b533baa3cafee2683efcfe758a1d8b7bc11726916618067236cc4d22bbadb3bb,6.6,CIV,000000000000000008cf,100,0,97,47,97,100,100,3,-,0,0,0,29,-
4494,569b42e2fe015bde979a0132b96adeb2a8c0ae41ae37bc29564367c515adb595,6.5,CIV,00000000000000000ec9,85,0,14,100,62,99,100,82,-,0,0,0,0,-
4495,bbb4642509b72ace7700acb5418c9cef93ba90a776316857ef036e655aef61ee,6.6,CIV,000000000000000012e4,100,0,63,100,78,100,100,37,-,0,0,0,0,-
4496,994162578d96ef8a40f04160206e6d9083df07c2c317cdc6991f45b682b4ba97,6.6,CIV,000000000000000005ce,100,0,89,100,91,100,100,11,-,0,0,0,8,-
4497,efd26213eee518276e6a37cbba8d124bc6caedf737b7c179a4f21c7fcdd2753e,6.6,CIV,00000000000000000114,100,0,47,100,92,100,87,50,-,0,0,0,9,-
4498,ecc5eb4c29092aff9ceac3a758dc4d2732334eb7381083ad74ea316197bb3e4a,6.6,CIV,000000000000000005f0,83,0,51,97,74,96,98,48,-,0,0,0,90,-
4499,b5a4653e7091bab59d72d48d7abb2b6e10d9e740199cbb0832b08bf496a74b11,6.6,CIV,000000000000000008c2,100,0,77,100,79,96,99,23,-,0,0,0,66,-
4500,ac839801003ec9724cda960303f83886403c02dbbf6758a31ebab69cc5a8a396,6.6,CIV,00000000000000000a36,83,0,29,100,67,92,97,64,-,0,0,0,64,True
4501,71e86e55411be75b52afabd31c2d8b7f28c362a7d92a88881f7f1e96d118aa67,6.6,CIV,000000000000000003ca,65,0,13,100,49,55,100,76,-,0,0,0,86,-
4502,03af980fb0d7b371f838cf5ca0abcecdab04215a979f44f9047726aea291a1e0,6.6,CIV,0000000000000000041f,98,0,42,100,81,96,100,48,-,0,0,0,16,-
4503,312d6e186de7e39ccedd46d18a199107c1c7d0f719e8ac651e12ebd64ae7c5e5,6.6,CIV,000000000000000004fa,100,0,29,100,74,99,97,71,-,0,0,0,6,-
4504,dba4aadef407844723b563b611973b7b0831993d627d4a50650cdc7e9759fd0b,6.6,CIV,0000000000000000091b,72,0,35,100,81,91,100,58,-,0,0,0,92,-
4505,0cf6ba773f7b3d6e488d056b120d060f65d88f406f470402733889b9e520cfed,6.6,CIV,00000000000000000e00,94,0,24,100,63,98,98,69,-,0,0,0,17,-
4506,ea213103ec86b931bc429038efb709bfdaafe489d02f1f9133d6a1915b6d019d,6.6,CIV,00000000000000000ffb,48,0,20,98,57,86,100,58,-,0,0,0,51,-
4507,f497886e81e724dc65ab150550ca0f84a7b6359df8bbf79237ecd258218671d8,6.6,CIV,0000000000000000128a,100,0,82,100,93,100,100,17,-,0,0,0,8,-
4508,5282409715db4784e39925917942beb7aedd6349a5aca630030102baa76d5bec,6.6,CIV,00000000000000000259,61,0,8,100,55,92,93,64,-,0,0,0,0,-
4509,28447b58ff3094bb58736bd8af540680b76c483fdce9eb3715b302689755ab32,6.6,CIV,000000000000000003e8,100,0,63,100,98,100,99,35,-,0,0,0,31,-
4510,528f0b56cc7a20cc1ec4c0ff1a3aa15fb67d4851779b9e06bab437b12cc98ea5,6.6,CIV,00000000000000000dff,95,0,27,99,70,98,100,66,-,0,0,0,34,-
4511,f80c4bcd971d0ae2bbbc95e781e5d31748e2b6ec888df6a918357c9ce54e6f74,6.6,CIV,0000000000000000139d,2,0,0,90,23,12,84,33,-,0,0,0,0,-
4512,813b2bc6d7cb5beb2bee9d7bbbe4298439dfbda395c2b5ff3ed0af0a61a7499e,6.6,CIV,00000000000000001517,90,0,30,88,82,99,100,66,-,0,0,0,25,-
4513,e28deb1489933ab9416e4e177357e362065a9d4466fa2967e25964bea62c0be3,6.6,CIV,000000000000000004e1,88,0,41,100,86,100,100,59,-,0,0,0,25,-
4514,b95798482fc8f431312e12b84e76e186bc061606ff5684642dd2cdf9a6742867,6.6,CIV,000000000000000008eb,100,0,64,100,90,100,100,35,-,0,0,0,40,-
4515,e39f6d6ca9e2317d4b885f892b8cdc0cad12a58b577aa2c5ce6a04b94844cf5b,6.6,CIV,000000000000000009d5,50,0,18,100,58,88,99,77,-,0,0,0,84,-
4516,114b682a04ba0149b040fda44fa64570636da5664e68993b6641195b96c5c47c,6.6,CIV,00000000000000000f1d,81,0,4,100,75,92,100,52,-,0,0,0,6,-
4517,ecec797a88aca3d61d8af8d8f9b8cd67ddcc35b16cccb1f3a33891daed76949b,6.6,CIV,00000000000000001183,100,0,47,100,76,97,99,52,-,0,0,0,65,-
4518,6f85cdc1e7364432fa03f0d9fcbeec86db1cfdc709647e5e8c3ce6868c838d0e,6.6,CIV,000000000000000013aa,99,0,32,90,72,98,99,64,-,0,0,0,9,-
4519,a20b003e057138f8a4758195d5ef4c33932d0dda1f8c7b9436acb8dc168ccc8f,6.6,CIV,00000000000000000747,86,0,33,100,58,90,99,66,-,0,0,0,93,-
4520,38cbd0b61dc0d08e5c3d00f156df16cf1f4e754dd6ffff864801b6674b577f11,6.6,CIV,000000000000000008b5,100,0,65,100,94,100,100,34,-,0,0,0,1,-
4521,26a201381a4dbfca02e30757eda74cd86a01123a47c83a7bc68a09a0d68972f2,6.6,CIV,000000000000000000b0,94,0,38,100,78,96,97,62,-,0,0,0,36,-
4522,4155851aa64e3b4516f8c65d61a52b298a4dbc1040d129b6983d5b6f1bbd2102,6.6,CIV,0000000000000000011d,0,0,0,6,5,0,0,0,-,0,0,0,0,-
4523,425d1d69edfd8fb4292033d99968e16c7a094096cfba0d37d2ac045e7efbbbe4,6.6,CIV,00000000000000000721,100,0,63,100,94,96,96,37,-,0,0,0,53,-
4524,bf2afa2c9bc548f3d4ffc944a3d6f5f7e07cf76a902d54d5965039a5d0596096,6.6,CIV,000000000000000008ac,100,0,81,100,95,97,100,19,-,0,0,0,0,-
4525,0e162dfb9d7979e7f6e1e1de56e67e655f7aa7dc5e01d4fde2831ebc0072c768,6.6,CIV,00000000000000000f7a,82,0,41,100,54,99,100,58,-,0,0,0,0,-
4526,20856e3cd70556f377f090657b86e0a6d793048fcb60783cd758fc9122c24ee4,6.6,CIV,00000000000000001235,80,0,15,100,76,100,99,82,-,0,0,0,0,-
4527,b55a0439954c7d72a450ab9df1c48c5ba5b72af7df47d52a4510c1ec4757d571,6.6,CIV,00000000000000000059,0,0,0,68,50,0,65,6,-,0,0,0,0,-
4528,8976975f4f27bcfa8251f1bb5305fb41f25bee692ae0cb74280f9c7774b3086b,6.6,CIV,000000000000000014a5,81,0,7,100,81,92,73,76,-,0,0,0,0,-
4529,d36459ca897defb9443d8e499f05340927d99f368d5b7f27ecebf862f30f301e,6.7,CIV,000000000000000000e6,100,0,27,99,67,99,99,70,-,0,0,0,85,-
4530,106707aabe73820bfa255d93c6e81f742e35112bf39db934b7d76e30939a55ac,6.6,CIV,000000000000000001fc,70,0,36,97,72,88,93,56,-,0,0,0,0,-
4531,bfdc3ea271018d1eb1f1a8873356b1ee523c5e0ac251baf0d28ff579cc83ff40,6.6,CIV,000000000000000002c5,55,0,10,100,66,99,100,62,-,0,0,0,0,-
4532,e73b0157ffdc5a08c2f9905676b2d38d18c9c47254fb25df0fe3bac304dc4722,6.7,CIV,00000000000000000338,100,0,39,100,87,100,100,61,-,0,0,0,0,-
4533,4630f909b8dd88da6a0cbe4bfc4d50ae5c33b09bfc8fb551824e24c542ab12cf,6.6,CIV,0000000000000000038b,97,0,44,96,95,100,98,55,-,0,0,0,58,-
4534,311014931849418c4c7bc6644d9594fd08c731389f4231b6a16b6ccce2a85f44,6.6,CIV,00000000000000000ba4,95,0,60,100,78,100,100,39,-,0,0,0,0,-
4535,9938f67d1f225c608b101d6e4fa0fa34a45c24a8f54eb19c91c4355a2475bd36,6.6,CIV,000000000000000014a2,94,0,3,100,66,100,98,67,-,0,0,0,0,-
4536,fc269ae55157b9ee5fadda51897a01163ba84afdcffb2060e09c383f048a3864,6.6,CIV,000000000000000014c1,100,0,85,100,88,99,100,15,-,0,0,0,4,-
4537,cbd5c28970c00d23e134c7ff526ecdc07b887452be10223fc64484ee72b05fbe,6.7,CIV,0000000000000000020d,83,0,2,100,79,98,88,68,-,0,0,0,9,-
4538,4b3e380069902e5c3235d04738dadfb8c6088fa4b9795b077832766dc140039f,6.7,CIV,000000000000000002ce,100,0,26,100,92,100,100,69,-,0,0,0,0,-
4539,576c3e9bb76eea7cd407df8abcb8576f93610e597e059dc6a900e5c00f081ebb,6.7,CIV,00000000000000000317,74,0,28,100,63,77,97,67,-,0,0,0,1,-
4540,f7919f23454f55650d573ff79b5b974a9ac0cd8fcd76c446701c55411fa8d396,6.7,CIV,0000000000000000067e,69,0,17,100,50,93,96,76,-,0,0,0,100,-
4541,91d61abecd91f99ec986e1ecd5d6bcd0a1106fd60bc6e1b11c9be1a344c03769,6.7,CIV,000000000000000011de,69,0,4,100,76,86,95,69,-,0,0,0,20,-
4542,51efe0b55ca60843b43067976bdf5ee0d7e11eb8c27c2dcb817f419418d9a15a,6.7,CIV,000000000000000001dd,91,0,69,99,74,88,100,28,-,0,0,0,6,-
4543,af9cde505621ad389b91ae53f5491a7433a7992c0e32ac54019cbb1f09e26f5b,6.7,CIV,00000000000000000680,100,0,54,100,76,99,99,46,-,0,0,0,42,-
4544,507839e235f98e07f9aaed1df89fb16a03bb83e092b88581b052eccf80d76fd5,6.7,CIV,0000000000000000071b,91,0,54,100,84,92,100,45,-,0,0,0,65,-
4545,711db67f363c06c17d2251c087ee3c4cb9406858a9a7b92413fb154338cea292,6.7,CIV,000000000000000005b5,86,0,11,100,69,87,98,78,-,0,0,0,46,-
4546,62f30a768d3381dad49e568dadd21b74f2253796c2e0ee460b036a9985c79a6b,6.7,CIV,00000000000000000a5f,59,0,12,100,77,85,97,63,-,0,0,0,54,True
4547,52973c6ae2c15545ea171c4cdb798cfdf56db246572d03526d0807bc2db94b13,6.7,CIV,0000000000000000027f,100,0,50,100,95,100,98,40,-,0,0,0,86,-
4548,65b9c9a6dfd6bcca5a9ce04c9e036308183483947b9f5c51d23e5771227b81a1,6.7,CIV,0000000000000000046e,87,0,56,100,84,94,100,36,-,0,0,0,46,-
4549,10041edf4b66963a83514325090ebe4a01c235d3d4c1632935f5089ccea4c845,6.7,CIV,00000000000000000691,100,0,63,100,84,100,100,37,-,0,0,0,85,-
4550,3ae8d035e63e5596e6137773b87a3956fbd5eeb37480c98080450fc3c8f27066,6.7,CIV,0000000000000000070c,100,0,77,100,90,100,99,23,-,0,0,0,1,-
4551,d116791a38442d78dbecaccbc772c81fdc3713b7758208c363554e2f040197e0,6.7,CIV,00000000000000000e35,100,0,88,100,95,100,100,12,-,0,0,0,67,-
4552,406fea453e68e3794d3147e9065344f0e99775d079f3ab9f836c7cf689987b8d,6.7,CIV,00000000000000001031,95,0,55,100,74,100,100,40,-,0,0,0,24,-
4553,07a6faa0044e037007bc92d2a8d6d0db4d679e314928df6b8e789dcac55ca5c3,6.7,CIV,00000000000000001042,89,0,46,100,82,100,100,51,-,0,0,0,17,-
4554,b8a374cdb90469d85150527fee20cdb4e23826cd5e6ec8eca13f6ffd43421b50,6.7,CIV,000000000000000013ef,60,0,15,99,34,61,98,56,-,0,0,0,24,-
4555,33191fa22affe008ce7687c8f35fbccf76944894ee20956c15027bdeab50d81c,6.7,CIV,00000000000000000419,86,0,24,100,83,99,97,72,-,0,0,0,0,-
4556,8ca59f0387d39f18da7790a714edf4dbd03d1648f74cbd973ddbbf46dd5e5653,6.7,CIV,000000000000000005df,100,0,46,100,91,100,98,52,-,0,0,0,39,-
4557,79cd8b94f0d07bc8c711798b259618d32146a308df96c4b0b6ee9d711143204a,6.7,CIV,00000000000000000ae0,98,0,12,100,67,99,98,80,-,0,0,0,1,True
4558,881c984e8c1536d2ad82be8be69fc9323b540fd86907ced1cc1393791df5c456,6.7,CIV,000000000000000011cb,90,0,56,100,81,100,100,37,-,0,0,0,7,-
4559,51baaf8444bbeb5b9a63e2536dbc1891623b96f899d151cadbdb3a0cec7bbe52,6.7,CIV,000000000000000003a9,99,0,24,100,82,99,100,73,-,0,0,0,0,-
4560,f45e17ddadc1f68d6dac2ea796d5ffb122b677e0673a8cfc40740f8eb1c28e2b,6.7,CIV,000000000000000008ca,100,0,88,100,79,98,100,12,-,0,0,0,98,-
4561,d0f29312efad04942de943a72960cd70ef38cc21eba460611200b8ff55415e21,6.7,CIV,0000000000000000006b,100,0,46,100,63,100,98,48,-,0,0,0,0,-
4562,48789e47231fab8804dc546e1b8dbaaa3988a4a1f304d086a46b25dcae6e40d1,6.7,CIV,00000000000000000247,74,0,2,100,68,92,100,47,-,0,0,0,0,-
4563,f8ebd3b9d72bf1801ed9fd3dfb997fb38b2cb07d5e378b3e5acb3153c44d3a5b,6.7,CIV,00000000000000000af0,93,0,59,100,91,98,100,33,-,0,0,0,70,-
4564,0be855e2d2679303eb2c685afd0d5b3bbfd111c3ceab5aa5fc518317de859643,6.7,CIV,00000000000000000f89,69,0,47,100,68,96,100,51,-,0,0,0,100,-
4565,f4abd0f5b1ab608d289c1ec9370954812024b407afe64f183042ed06631dbff4,6.7,CIV,00000000000000001518,14,0,1,87,62,37,96,19,-,0,0,0,0,-
4566,248aee99681317771a6e32c0d5cb8bc0dc835b67806c42dd0f7d8d83ac61e463,6.7,CIV,00000000000000000132,89,0,7,100,78,100,98,81,-,0,0,0,0,-
4567,203c6b88564cc6f05efafec5b00e12c30bb970b7d4fe983930326adc917f0880,6.7,CIV,000000000000000004e9,100,0,39,100,95,100,99,61,-,0,0,0,0,-
4568,3831d50b2a0ded2abaa267855ca414651ddbc8627e98a366fe7b3a134471969c,6.7,CIV,00000000000000000062,2,0,0,9,95,3,54,6,-,0,0,0,0,-
4569,46f28599b2f9750790ae1db81a7599a692526ab0afdc720280de86c5ca5a9fce,6.7,CIV,000000000000000004ca,83,0,7,98,71,98,90,76,-,0,0,0,9,-
4570,cd84370ff1b4fe52cff18bd27d66eca53a59c42934dc7ffd1df9abdb679cd44e,6.7,CIV,0000000000000000080f,92,0,57,100,86,100,100,42,-,0,0,0,28,-
4571,674076ca835959620bc6150b5f78c9210adcad85e183feae66d8f70a08141038,6.7,CIV,00000000000000001356,89,0,47,100,87,95,98,50,-,0,0,0,80,-
4572,bdc94413720ece7b41f6fea5f4e28524c486980753f01f2ee6e7d97f2ddc0c06,6.7,CIV,00000000000000000555,94,0,34,100,94,99,100,40,-,0,0,0,97,-
4573,8f09cd3b8a6f4e8dbe7f3453944d70c1dc558981d12c5ab32960227fe86b7279,6.7,CIV,00000000000000000be7,100,0,11,100,88,100,100,83,-,0,0,0,0,-
4574,4ba7d4528358f086b4e96cc9ea5f7cfa37b8cbd7ab2b49aee153373cfc5be820,6.7,CIV,00000000000000000f69,100,0,58,100,84,100,100,42,-,0,0,0,28,-
4575,9d9b05bcfe937a8f70c7f57ce2eb924da51c1a1fa0ac34b9c0b8c98d00c1e377,6.7,CIV,000000000000000010c4,90,0,15,100,84,98,89,69,-,0,0,0,0,-
4576,7b1a974a0fdda9fcddc805f7c2f19c5f0a3cf26d355845a28e46e14f7cce1de0,6.8,CIV,00000000000000000222,91,0,38,100,82,99,98,56,-,0,0,0,64,-
4577,56fcc2791173d464a04599ff610665c99c031cd14bc753127a9ffc7dddbaed1b,6.8,CIV,00000000000000000282,100,0,61,100,74,96,100,38,-,0,0,0,4,-
4578,5b526eb8814004287d1cf47651fb80e9c19fe13d35c074680dca68048e6b26ef,6.8,CIV,0000000000000000055e,100,0,52,100,79,92,100,47,-,0,0,0,62,-
4579,4cf3095d8917c49fe7c48f54859c46c3ccc02e9ff1dec93732567d774e0cbd5c,6.8,CIV,00000000000000000c23,95,0,27,100,80,100,90,56,-,0,0,0,8,-
4580,888876fc0731887c8298bfd1448d0b1bf328aaf73aa9149d89cff343a0816aa5,6.8,CIV,000000000000000011d9,63,0,14,100,49,95,100,83,-,0,0,0,0,-
4581,91910b64d91821408b7e864f9e7a436c432e02c03eace111b1487e6d9222a3ee,6.8,CIV,000000000000000000b7,79,0,39,100,91,84,100,55,-,0,0,0,0,-
4582,9beb8a1e590945ef34aadeafb983aefb8ddf3b4c7d07bedabd2672505018120d,6.8,CIV,000000000000000001fe,70,0,8,100,46,98,100,63,-,0,0,0,0,-
4583,b2fb42aac93a348e045dd9ed305ab70b518a09fe9c94b21dc1bad86e92934446,6.8,CIV,000000000000000002fb,85,0,4,100,81,100,98,63,-,0,0,0,1,-
4584,ac84320cfc579868d5b3e0e7488a1ceb1fdea5d33cd521774b69641e8c02fcbe,6.8,CIV,000000000000000012ca,100,0,55,100,93,99,99,37,-,0,0,0,47,-
4585,99c8ac89614c80e48321c9997d6361a57c47e7f23d53055186f6921de97bf22f,6.8,CIV,000000000000000013e7,58,0,21,100,62,86,73,71,-,0,0,0,0,-
4586,7d20395acde327ad0b70650e5f07b4637b174d66ad8b68e73f1a429739fde085,6.8,CIV,0000000000000000015d,100,0,52,100,50,93,99,48,-,0,0,0,0,-
4587,6424f94101114821de1721ca42b9e6d3719e8664388e6097107f6a3b3264d2bc,6.8,CIV,000000000000000003cd,99,0,45,100,82,100,100,53,-,0,0,0,80,-
4588,bf75de9879752fe94f98b2842b00f9ad90ea5758514dd889eec5585900edd099,6.8,CIV,000000000000000004a9,99,0,36,100,78,94,95,54,-,0,0,0,62,-
4589,1030dadb4252f91545dc8be42922d815d0e2c3ab33ab778299ff65237512ecb2,6.8,CIV,00000000000000000669,77,0,38,100,75,96,100,52,-,0,0,0,95,-
4590,75ede9b5c4a3e56cf38e3bfc0bca4c6a6413ca95413bf6e41ae4053edd8a7d23,6.8,CIV,000000000000000011af,88,0,18,100,83,98,99,82,-,0,0,0,1,-
4591,512d773f7f95b17735e0c931310980b890c250770b2b17b35b20c49c59b9f9f2,6.8,CIV,000000000000000012d2,75,0,54,100,59,89,99,39,-,0,0,0,0,-
4592,f12bbe36b5db4a81a6c9d8613d3f8547efd51213cbbef29ae72a83a2044d23e1,6.8,CIV,000000000000000013b7,84,0,14,100,78,99,100,72,-,0,0,0,11,-
4593,b790cbd4922f7388027803206a9947e7b75aa22da1ff7e2ee27eb2f9d8749011,6.8,CIV,000000000000000000f0,100,0,59,100,65,100,100,37,-,0,0,0,11,-
4594,fa54dae5f9b03c7fc5b0033b771a5e63dbb65c6791d4d76c571274f1d3b983f2,6.8,CIV,000000000000000009e0,91,0,75,100,91,99,92,21,-,0,0,0,35,-
4595,71b5ccb86effd180488210c55d6e70695da8f298d481383e833e0e32f7e59f44,6.8,CIV,00000000000000001010,61,0,9,100,67,94,71,76,-,0,0,0,73,-
4596,23cc0300d13e2524093e705b1238766a1fa47ac6fdd7476ce24ff3c858b5d56e,6.8,CIV,000000000000000005c7,93,0,77,100,88,89,82,20,-,0,0,0,0,-
4597,9aacda4d392736e4e4f198a428465d7650b19d1cca2afbbbb9a9f3a34d060871,6.8,CIV,00000000000000000727,91,0,44,100,73,98,99,55,-,0,0,0,89,-
4598,5d37567ba8989df10b42ed180829ca13fa6e798d8267638de0a3ad143faa06c0,6.8,CIV,000000000000000008f1,100,0,30,100,86,100,100,65,-,0,0,0,61,-
4599,c22adca53a556f8e99a116a78b1849e6c8a9fe91aed8e22dfb2f741be3c81823,6.8,CIV,00000000000000000946,84,0,45,100,64,97,100,55,-,0,0,0,30,-
4600,e1e7ee20c60456a311a607044834712c13dfa28c178cd55599c4a5a493eb3d44,6.8,CIV,00000000000000000ee9,79,0,41,100,79,100,99,45,-,0,0,0,95,-
4601,c9a7980cfa078b507ba3c5fa51874f54fceb08e30890791337a7d21041e555a4,6.8,CIV,00000000000000000281,62,0,16,100,80,79,85,52,-,0,0,0,0,-
4602,baefad09d3e14289cbd2f252b0bfe1ca045359278364952790ede4a278388b68,6.8,CIV,000000000000000005b0,89,0,37,100,72,88,100,56,-,0,0,0,13,-
4603,af918775148ae1e9d7002dc9aa8554b85e1091a7212f091997e9e0ecdbcf0f32,6.8,CIV,0000000000000000079c,100,0,76,100,96,100,100,24,-,0,0,0,17,-
4604,10dab95641da2e1cc7429cce16eeb5cbc17d55617345b6eb5ac5830498598c0f,6.8,CIV,0000000000000000129a,96,0,39,100,62,95,100,60,-,0,0,0,0,-
4605,987db5269b3efde50e835ebcaefec19d83e65ad924b39acb32bd4caa06cafa6c,6.8,CIV,0000000000000000140e,38,0,10,100,41,60,100,79,-,0,0,0,0,-
4606,edf3f09ee2a41ffa05f3ef690742fda88a7989efc3fba116129413aeeacdbe38,6.8,CIV,0000000000000000148f,56,0,41,87,56,93,90,50,-,0,0,0,91,-
4607,be6c26621d6e81f22251db90167c3c1713470c815f626bf5c8f8ccde75320bf9,6.8,CIV,000000000000000014be,100,0,43,100,88,100,100,57,-,0,0,0,1,-
4608,af89fdce1f08467a79dad287809a74092feece45704d4debf99da0c97651867a,6.8,CIV,00000000000000000aae,95,0,74,100,84,99,100,24,-,0,0,0,0,-
4609,085a45bf80d087f290bbdc90730d926745c2d7fa154bea3747aa7f02eafcc692,6.8,CIV,00000000000000000d4a,67,0,23,100,74,97,100,73,-,0,0,0,93,-
4610,e17bb59ec6cf3db9680ca9b7f3830d6af9804549a2afd92dc9b61f153bf81210,6.8,CIV,00000000000000000d67,93,0,50,100,73,99,100,49,-,0,0,0,82,-
4611,8b9df2b56ae9b43a5fc58b1e1c57a03c959bee20b6dce8fc2431d999e2187f86,6.8,CIV,00000000000000000e37,60,0,22,100,66,95,100,69,-,0,0,0,83,-
4612,f345243ce000e194160cafd038dc7357c91c1d7171a023408a2131dea352f8f9,6.9,CIV,00000000000000001014,97,0,25,100,82,99,100,62,-,0,0,0,2,-
4613,ab9e7cf3fb95574a44785978a67da2c83c9338a6ad08e679e4d213d634ddb5f6,6.9,CIV,00000000000000000993,68,0,42,100,72,94,99,44,-,0,0,0,83,-
4614,619b361483602ebcfe2f2d25c90bb4e1234790009b6071c31a1703573a35ac2c,6.9,CIV,00000000000000001199,97,0,26,100,81,100,100,70,-,0,0,0,0,-
4615,6f3735d5da12d7f21b9a5e76424fa11633801aa02383365c5280baef5c3a5d7d,6.9,CIV,000000000000000002e9,52,0,8,100,44,67,98,87,-,0,0,0,64,-
4616,af80031c4ff1f2d3a88d44074df32118275eed31474f10facafdbf580540b21f,6.9,CIV,00000000000000000806,100,0,54,100,83,96,98,46,-,0,0,0,8,-
4617,e8fbafc26eac4dce9b0ce5346f46501b42c721b90b2eb067bf6ae72038735e84,6.9,CIV,00000000000000001416,78,0,1,100,80,99,78,60,-,0,0,0,0,-
4618,17ae615b9ea9430a8210a9d2ec6e5791e66b641dfcc69a2eb16766ec24da35d5,6.9,CIV,00000000000000001433,100,0,30,100,73,99,99,56,-,0,0,0,0,-
4619,a1f438e25bdacc53455b9af8c1b34d771bcb575e702b5af98faf1a58dcfd1628,6.9,CIV,00000000000000000016,68,0,4,100,86,76,96,35,-,0,0,0,0,-
4620,3d98dc79cdb36c0d9d47e6b8d203c8b2278d8ce888670b07c9bd59d91807cca3,6.9,CIV,000000000000000000c3,100,0,9,100,90,99,100,54,-,0,0,0,0,-
4621,a134f3985e28c249a54a05879471c90a7afc0af80c0d48e3a10e3f1b741a6c45,6.9,CIV,00000000000000001106,47,0,26,100,57,92,62,71,-,0,0,0,83,-
4622,4c27097e0e19c8dfd1fd6063879b1d04cd32ff654fb451cd7760d04908620c5f,6.9,CIV,0000000000000000128f,94,0,22,100,87,100,98,72,-,0,0,0,52,-
4623,0af7453acdc6fa8e645e5090e89ef92a7bb4753a5e6b60613d0ca67db57fe17a,6.9,CIV,0000000000000000036a,99,0,68,97,77,97,98,32,-,0,0,0,99,-
4624,6ebe476f730cc4818446bbcdbb49353f9d09c79ce80d2368e7ae6b459db05798,6.9,CIV,00000000000000000ace,71,0,20,100,83,91,98,57,-,0,0,0,94,-
4625,7d1487c530dc7c24c6f6b308a6e84205e520a9d2cdb40bcd7dc7633fe2d35e4c,6.9,CIV,00000000000000000b8d,100,0,28,100,68,100,99,64,-,0,0,0,7,-
4626,4859863f826f0542f9e96c45186bf5fea30f4c05547ecb9cd928dd38b4946c6b,6.9,CIV,00000000000000000d64,77,0,33,100,71,100,100,66,-,0,0,0,20,-
4627,8901e7de3a22664cce09679c426800dce65613ebce6f36e56dcbad3aa4c4d427,6.9,CIV,00000000000000000e41,100,0,64,100,90,100,94,36,-,0,0,0,7,-
